Ax_By_Cz,A,B,C,x,y,z,structure,S1,S2,S3,S4,Energy,Av_chg_x,Av_chg_y,Avg_chg_z,Charge,M,state
Fe8_Mn8_S16,Fe,Mn,S,0.5,0.5,1,"9,10,11,12,13,14,15,16",0,0,4,4,-223.11436138,7.5,6.0,3.7,168.19,14.596,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,5,6,7,8",4,4,0,0,-196.96426127,7.9,6.3,4.1,179.509,8.156,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,5,6,9,10",4,2,2,0,-197.0353974,7.9,6.3,4.1,179.511,8.494,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,5,7,9,10",4,2,2,0,-197.05410299,7.9,6.3,4.1,179.509,6.671,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,5,7,9,13",4,2,1,1,-197.19058193,7.9,6.3,4.1,179.512,7.071,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,5,8,9,10",4,2,2,0,-197.00344931,7.9,6.3,4.1,179.508,7.442,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,5,8,9,12",4,2,2,0,-197.0353974,7.9,6.3,4.1,179.511,8.494,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,5,7,10,15",4,2,1,1,-197.07896794,7.9,6.3,4.1,179.513,6.948,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,5,7,13,16",4,2,0,2,-197.04498474,7.9,6.3,4.1,179.51,7.321,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,9,10,11,12",4,0,4,0,-196.964263,7.9,6.3,4.1,179.509,8.156,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,9,10,13,14",4,0,2,2,-197.03540865,7.9,6.3,4.1,179.511,8.494,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,9,12,15,16",4,0,2,2,-197.00345298,7.9,6.3,4.1,179.508,7.445,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,4,13,14,15,16",4,0,0,4,-196.96424911,7.9,6.3,4.1,179.509,8.156,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,5,6,8,9,10",3,3,2,0,-197.02331881,7.9,6.3,4.1,179.51,7.418,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,5,9,10,13,14",3,1,2,2,-197.13705327,7.9,6.3,4.1,179.515,8.288,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,2,3,5,9,12,13,16",3,1,2,2,,,,,,,
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,4,5,8,9,10,11,12",2,2,4,0,-197.03540868,7.9,6.3,4.1,179.511,8.494,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"1,4,5,8,13,14,15,16",2,2,0,4,-197.03541024,7.9,6.3,4.1,179.511,8.494,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"2,3,6,7,9,10,11,12",2,2,4,0,-197.03540903,7.9,6.3,4.1,179.511,8.494,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"2,3,6,7,9,13,15,16",2,2,1,3,-197.08542889,7.9,6.3,4.1,179.516,4.15,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"2,3,6,7,10,11,14,15",2,2,2,2,-197.2067092,7.9,6.3,4.1,179.524,11.354,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"2,3,6,7,13,14,15,16",2,2,0,4,-197.03541044,7.9,6.3,4.1,179.511,8.494,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"5,6,7,8,9,10,11,12",0,4,4,0,-196.96424911,7.9,6.3,4.1,179.509,8.156,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"5,6,7,8,9,12,13,16",0,4,2,2,-197.00345433,7.9,6.3,4.1,179.508,7.439,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"5,6,7,8,10,11,14,15",0,4,2,2,-197.03541077,7.9,6.3,4.1,179.511,8.494,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"5,6,7,8,10,11,15,16",0,4,2,2,-197.00347908,7.9,6.3,4.1,179.508,7.461,1.0
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"5,6,7,8,13,14,15,16",0,4,4,0,,,,,,,
Fe8_Mn8_Se16,Fe,Mn,Se,0.5,0.5,1,"9,10,11,12,13,14,15,16",0,0,4,4,-196.96426271,7.9,6.3,4.1,179.509,8.156,1.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,5,6,7,8",4,4,0,0,-153.2048376,8.5,7.0,3.9,186.059,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,5,6,9,10",4,2,2,0,-153.18952134,8.5,7.0,3.9,186.064,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,5,7,9,10",4,2,2,0,-153.23935172,8.5,7.0,3.9,186.062,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,5,7,9,13",4,2,1,1,-153.25059586,8.5,7.0,3.9,186.066,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,5,8,9,10",4,2,2,0,-153.23344233,8.5,7.0,3.9,186.061,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,5,8,9,12",4,2,2,0,-153.18952114,8.5,7.0,3.9,186.064,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,5,7,10,15",4,2,1,1,-153.23574613,8.5,7.0,3.9,186.062,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,5,7,13,16",4,2,0,2,-153.23935212,8.5,7.0,3.9,186.062,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,9,10,11,12",4,0,4,0,-153.20483838,8.5,7.0,3.9,186.059,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,9,10,13,14",4,0,2,2,-153.18954034,8.5,7.0,3.9,186.064,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,9,12,15,16",4,0,2,2,-153.23344605,8.5,7.0,3.9,186.061,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,4,13,14,15,16",4,0,0,4,-153.20482464,8.5,7.0,3.9,186.059,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,5,6,8,9,10",3,3,2,0,-153.22364228,8.5,7.0,3.9,186.063,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,5,9,10,13,14",3,1,2,2,-153.1793572,8.5,7.0,3.9,186.07,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,2,3,5,9,12,13,16",3,1,2,2,-153.21409424,8.5,7.0,3.9,186.065,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,4,5,8,9,10,11,12",2,2,4,0,-153.18954009,8.5,7.0,3.9,186.064,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"1,4,5,8,13,14,15,16",2,2,0,4,,,,,,,
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"2,3,6,7,9,10,11,12",2,2,4,0,-153.18953939,8.5,7.0,3.9,186.064,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"2,3,6,7,9,13,15,16",2,2,1,3,-153.32015573,8.5,7.0,3.9,186.06,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"2,3,6,7,10,11,14,15",2,2,2,2,-153.0882807,8.5,7.0,3.9,186.078,0.563,1.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"2,3,6,7,13,14,15,16",2,2,0,4,-153.18953487,8.5,7.0,3.9,186.064,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"5,6,7,8,9,10,11,12",0,4,4,0,-153.20482464,8.5,7.0,3.9,186.059,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"5,6,7,8,9,12,13,16",0,4,2,2,-153.23344716,8.5,7.0,3.9,186.061,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"5,6,7,8,10,11,14,15",0,4,2,2,-153.18953495,8.5,7.0,3.9,186.064,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"5,6,7,8,10,11,15,16",0,4,2,2,-153.23344582,8.5,7.0,3.9,186.061,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"5,6,7,8,13,14,15,16",0,4,4,0,-153.20483979,8.5,7.0,3.9,186.059,0.0,0.0
Fe8_Mn8_Te16,Fe,Mn,Te,0.5,0.5,1,"9,10,11,12,13,14,15,16",0,0,4,4,-153.20483872,8.5,7.0,3.9,186.059,0.0,0.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"7,8,10,11,12,13,14,15,16",0,2,3,4,-190.31125757,7.5,9.5,3.7,197.312,1.202,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"7,8,9,10,11,13,14,15,16",0,2,3,4,-190.31726574,7.5,9.5,3.7,197.31,1.198,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"7,8,9,10,11,12,14,15,16",0,2,4,3,-190.31125676,7.5,9.5,3.7,197.312,1.202,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"3,4,7,8,12,13,14,15,16",2,2,1,4,-190.27955706,7.5,9.5,3.7,197.307,1.591,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"3,4,7,8,10,13,14,15,16",2,2,1,4,-190.3865949,7.5,9.5,3.7,197.303,2.337,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"3,4,7,8,10,11,12,15,16",2,2,3,2,-190.192017,7.5,9.5,3.7,197.304,1.719,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,4,6,8,12,13,14,15,16",2,2,1,4,-190.25919668,7.5,9.5,3.7,197.299,1.558,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,4,6,8,10,13,14,15,16",2,2,1,4,-190.2179299,7.5,9.5,3.7,197.297,3.373,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,4,6,8,10,11,12,14,15",2,2,3,2,-190.25421487,7.5,9.5,3.7,197.294,5.998,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,4,6,7,10,12,13,14,15",2,2,2,3,-190.47004765,7.5,9.5,3.7,197.293,4.259,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,4,6,7,10,11,14,15,16",2,2,2,3,-190.2658036,7.5,9.5,3.7,197.3,1.949,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,4,6,7,10,11,12,14,15",2,2,3,2,-190.29344193,7.5,9.5,3.7,197.292,5.374,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,3,6,7,12,13,14,15,16",2,2,1,4,-190.38659466,7.5,9.5,3.7,197.303,2.337,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,3,6,7,10,13,14,15,16",2,2,1,4,-190.27955635,7.5,9.5,3.7,197.307,1.591,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,3,6,7,10,11,12,15,16",2,2,3,2,-190.28610641,7.5,9.5,3.7,197.302,2.483,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,3,5,8,10,13,14,15,16",2,2,1,4,-190.41617063,7.5,9.5,3.7,197.304,1.92,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,3,5,8,10,11,12,15,16",2,2,3,2,-190.46354477,7.5,9.5,3.7,197.3,4.083,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"2,3,5,8,10,11,12,14,15",2,2,3,2,-190.45823255,7.5,9.5,3.7,197.299,3.735,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"1,4,5,8,12,13,14,15,16",2,2,1,4,-190.27955593,7.5,9.5,3.7,197.307,1.591,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"1,4,5,8,10,13,14,15,16",2,2,1,4,-190.38659413,7.5,9.5,3.7,197.303,2.337,1.0
Fe7_Ni9_S16,Fe,Ni,S,0.4375,0.5625,1,"1,4,5,8,10,11,12,14,15",2,2,3,2,-190.4794523,7.5,9.5,3.7,197.299,4.14,1.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"7,8,10,11,12,13,14,15,16",0,2,3,4,-167.5183044,7.8,9.8,4.0,208.217,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"7,8,9,10,11,13,14,15,16",0,2,3,4,-167.53010552,7.8,9.8,4.0,208.213,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"7,8,9,10,11,12,14,15,16",0,2,4,3,-167.51830433,7.8,9.8,4.0,208.217,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"3,4,7,8,12,13,14,15,16",2,2,1,4,-167.49865815,7.8,9.8,4.0,208.222,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"3,4,7,8,10,13,14,15,16",2,2,1,4,-167.60012536,7.8,9.8,4.0,208.213,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"3,4,7,8,10,11,12,15,16",2,2,3,2,-167.41087565,7.8,9.8,4.0,208.226,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,4,6,8,12,13,14,15,16",2,2,1,4,-167.49861961,7.8,9.8,4.0,208.216,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,4,6,8,10,13,14,15,16",2,2,1,4,-167.49861983,7.8,9.8,4.0,208.216,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,4,6,8,10,11,12,14,15",2,2,3,2,-167.53595849,7.8,9.8,4.0,208.22,1.311,1.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,4,6,7,10,12,13,14,15",2,2,2,3,-167.78239664,7.8,9.8,4.0,208.214,1.152,1.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,4,6,7,10,11,14,15,16",2,2,2,3,-167.53414465,7.8,9.8,4.0,208.221,1.71,1.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,4,6,7,10,11,12,14,15",2,2,3,2,-167.53415337,7.8,9.8,4.0,208.221,1.71,1.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,3,6,7,12,13,14,15,16",2,2,1,4,-167.60012523,7.8,9.8,4.0,208.213,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,3,6,7,10,13,14,15,16",2,2,1,4,-167.49865804,7.8,9.8,4.0,208.222,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,3,6,7,10,11,12,15,16",2,2,3,2,-167.51116278,7.8,9.8,4.0,208.223,2.048,1.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,3,5,8,10,13,14,15,16",2,2,1,4,-167.64253285,7.8,9.8,4.0,208.21,0.343,1.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,3,5,8,10,11,12,15,16",2,2,3,2,-167.71455455,7.8,9.8,4.0,208.212,0.417,1.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"2,3,5,8,10,11,12,14,15",2,2,3,2,-167.70250338,7.8,9.8,4.0,208.213,1.467,1.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"1,4,5,8,12,13,14,15,16",2,2,1,4,-167.49865732,7.8,9.8,4.0,208.222,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"1,4,5,8,10,13,14,15,16",2,2,1,4,-167.60012482,7.8,9.8,4.0,208.213,0.0,0.0
Fe7_Ni9_Se16,Fe,Ni,Se,0.4375,0.5625,1,"1,4,5,8,10,11,12,14,15",2,2,3,2,-167.76422054,7.8,9.8,4.0,208.209,0.316,1.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"7,8,10,11,12,13,14,15,16",0,2,3,4,-123.56456323,8.5,10.4,3.8,214.829,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"7,8,9,10,11,13,14,15,16",0,2,3,4,-123.70554574,8.5,10.4,3.8,214.826,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"7,8,9,10,11,12,14,15,16",0,2,4,3,-123.56456408,8.5,10.4,3.8,214.829,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"3,4,7,8,12,13,14,15,16",2,2,1,4,-123.40263158,8.5,10.4,3.8,214.837,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"3,4,7,8,10,13,14,15,16",2,2,1,4,-123.707757,8.5,10.4,3.8,214.83,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"3,4,7,8,10,11,12,15,16",2,2,3,2,-123.25524041,8.5,10.4,3.8,214.851,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,4,6,8,12,13,14,15,16",2,2,1,4,-123.90218851,8.5,10.4,3.8,214.835,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,4,6,8,10,13,14,15,16",2,2,1,4,-123.90218809,8.5,10.4,3.8,214.835,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,4,6,8,10,11,12,14,15",2,2,3,2,-124.08383206,8.5,10.4,3.8,214.842,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,4,6,7,10,12,13,14,15",2,2,2,3,-124.31924434,8.5,10.4,3.8,214.835,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,4,6,7,10,11,14,15,16",2,2,2,3,-123.7899576,8.5,10.4,3.8,214.841,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,4,6,7,10,11,12,14,15",2,2,3,2,-123.78996148,8.5,10.4,3.8,214.841,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,3,6,7,12,13,14,15,16",2,2,1,4,-123.7077576,8.5,10.4,3.8,214.83,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,3,6,7,10,13,14,15,16",2,2,1,4,-123.40263134,8.5,10.4,3.8,214.837,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,3,6,7,10,11,12,15,16",2,2,3,2,-123.536933,8.5,10.4,3.8,214.842,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,3,5,8,10,13,14,15,16",2,2,1,4,-123.87957978,8.5,10.4,3.8,214.824,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,3,5,8,10,11,12,15,16",2,2,3,2,-124.04944672,8.5,10.4,3.8,214.83,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"2,3,5,8,10,11,12,14,15",2,2,3,2,-123.94754904,8.5,10.4,3.8,214.831,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"1,4,5,8,12,13,14,15,16",2,2,1,4,-123.40263,8.5,10.4,3.8,214.837,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"1,4,5,8,10,13,14,15,16",2,2,1,4,-123.70775561,8.5,10.4,3.8,214.83,0.0,0.0
Fe7_Ni9_Te16,Fe,Ni,Te,0.4375,0.5625,1,"1,4,5,8,10,11,12,14,15",2,2,3,2,-124.2023604,8.5,10.4,3.8,214.826,0.0,0.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"7,8,10,11,12,13,14,15,16",0,2,3,4,-205.87559744,7.5,8.5,3.7,187.782,0.364,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"7,8,9,10,11,13,14,15,16",0,2,3,4,-205.88022563,7.5,8.5,3.7,187.784,0.195,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"7,8,9,10,11,12,14,15,16",0,2,4,3,-205.87701242,7.5,8.5,3.7,187.782,0.547,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"3,4,7,8,12,13,14,15,16",2,2,1,4,-205.90243761,7.5,8.5,3.7,187.776,0.079,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"3,4,7,8,10,13,14,15,16",2,2,1,4,-205.90527354,7.5,8.5,3.7,187.779,0.165,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"3,4,7,8,10,11,12,15,16",2,2,3,2,-205.92187105,7.5,8.5,3.7,187.767,0.024,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,4,6,8,12,13,14,15,16",2,2,1,4,-205.86200073,7.5,8.5,3.7,187.776,0.0,0.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,4,6,8,10,13,14,15,16",2,2,1,4,-205.86200085,7.5,8.5,3.7,187.776,0.0,0.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,4,6,8,10,11,12,14,15",2,2,3,2,-205.90289673,7.5,8.5,3.7,187.766,0.938,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,4,6,7,10,12,13,14,15",2,2,2,3,-205.94268376,7.5,8.5,3.7,187.772,0.039,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,4,6,7,10,11,14,15,16",2,2,2,3,-205.93147145,7.5,8.5,3.7,187.769,0.641,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,4,6,7,10,11,12,14,15",2,2,3,2,-205.93148873,7.5,8.5,3.7,187.769,0.642,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,3,6,7,12,13,14,15,16",2,2,1,4,-205.90511465,7.5,8.5,3.7,187.779,0.103,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,3,6,7,10,13,14,15,16",2,2,1,4,-205.90243441,7.5,8.5,3.7,187.776,0.078,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,3,6,7,10,11,12,15,16",2,2,3,2,-205.92887502,7.5,8.5,3.7,187.77,0.18,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,3,5,8,10,13,14,15,16",2,2,1,4,-205.90953622,7.5,8.5,3.7,187.78,0.191,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,3,5,8,10,11,12,15,16",2,2,3,2,-205.92563015,7.5,8.5,3.7,187.775,0.087,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"2,3,5,8,10,11,12,14,15",2,2,3,2,-205.92533259,7.5,8.5,3.7,187.775,0.101,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"1,4,5,8,12,13,14,15,16",2,2,1,4,-205.90245805,7.5,8.5,3.7,187.776,0.09,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"1,4,5,8,10,13,14,15,16",2,2,1,4,-205.90537671,7.5,8.5,3.7,187.779,0.196,1.0
Fe7_Co9_S16,Fe,Co,S,0.4375,0.5625,1,"1,4,5,8,10,11,12,14,15",2,2,3,2,-205.93982432,7.5,8.5,3.7,187.776,0.026,1.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"7,8,10,11,12,13,14,15,16",0,2,3,4,-183.64667881,7.8,8.8,4.0,198.922,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"7,8,9,10,11,13,14,15,16",0,2,3,4,-183.64830481,7.8,8.8,4.0,198.922,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"7,8,9,10,11,12,14,15,16",0,2,4,3,-183.64667884,7.8,8.8,4.0,198.922,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"3,4,7,8,12,13,14,15,16",2,2,1,4,-183.67566588,7.8,8.8,4.0,198.918,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"3,4,7,8,10,13,14,15,16",2,2,1,4,-183.69363559,7.8,8.8,4.0,198.919,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"3,4,7,8,10,11,12,15,16",2,2,3,2,-183.69563067,7.8,8.8,4.0,198.915,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"2,4,6,8,12,13,14,15,16",2,2,1,4,-183.63119608,7.8,8.8,4.0,198.917,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"2,4,6,8,10,13,14,15,16",2,2,1,4,-183.63119622,7.8,8.8,4.0,198.917,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"2,4,6,8,10,11,12,14,15",2,2,3,2,,,,,,,
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"2,4,6,7,10,12,13,14,15",2,2,2,3,-183.75437378,7.8,8.8,4.0,198.914,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"2,4,6,7,10,11,14,15,16",2,2,2,3,-183.71535606,7.8,8.8,4.0,198.915,0.0,0.0
Fe7_Co9_Se16,Fe,Co,Se,0.4375,0.5625,1,"2,4,6,7,10,11,12,14,15",2,2,3,2,-183.71537294,7.8,8.8,4.0,198.915,0.0,0.0
